src,dest,ts,weight
204,51,1082926293,1
41,256,1082926464,1
204,51,1082926467,1
204,51,1082926483,1
36,254,1082926507,1
204,51,1082926519,1
36,222,1082926544,1
204,51,1082926627,1
204,51,1082926653,1
204,51,1082926863,1
204,51,1082926903,1
62,215,1082926936,1
204,51,1082927059,1
264,158,1082927129,1
6,122,1082927163,1
204,51,1082927497,1
36,254,1082927582,1
36,6,1082927626,1
41,265,1082927653,1
204,51,1082927657,1
204,51,1082927898,1
36,6,1082928202,1
36,254,1082928249,1
260,51,1082928259,1
204,51,1082928272,1
36,222,1082928350,1
96,6,1082928420,1
204,51,1082928437,1
96,6,1082928495,1
256,259,1082928531,1
204,48,1082928543,1
36,254,1082928552,1
36,6,1082928570,1
204,51,1082928573,1
96,6,1082928593,1
36,6,1082928676,1
96,6,1082928684,1
204,51,1082928776,1
96,6,1082928842,1
204,51,1082928842,1
36,6,1082928911,1
36,254,1082928939,1
36,254,1082928965,1
204,48,1082928992,1
96,6,1082929137,1
211,251,1082929170,1
204,266,1082929299,1
204,51,1082929327,1
267,260,1082929348,1
267,256,1082929372,1
260,51,1082929460,1
260,267,1082929470,1
12,260,1082929479,1
263,191,1082929529,1
12,101,1082929622,1
204,48,1082929713,1
204,51,1082929753,1
204,266,1082929779,1
12,175,1082929834,1
204,48,1082929862,1
204,51,1082930047,1
51,267,1082930131,1
260,51,1082930143,1
204,48,1082930175,1
260,51,1082930215,1
268,149,1082930276,1
267,51,1082930286,1
189,8,1082930575,1
63,127,1082930655,1
51,267,1082930780,1
204,48,1082930903,1
204,221,1082931019,1
127,63,1082931112,1
204,48,1082931126,1
212,6,1082931198,1
204,48,1082931298,1
204,48,1082931341,1
267,51,1082931514,1
140,6,1082931554,1
12,175,1082931584,1
103,267,1082931590,1
204,48,1082931599,1
69,254,1082931696,1
212,34,1082931877,1
212,48,1082931979,1
103,267,1082932345,1
176,269,1082932447,1
204,48,1082932590,1
103,166,1082932748,1
19,265,1082932792,1
95,168,1082932934,1
212,254,1082933285,1
212,48,1082933483,1
176,270,1082933614,1
176,267,1082933642,1
212,48,1082933818,1
69,271,1082933819,1
212,48,1082934015,1
69,271,1082934029,1
69,271,1082934289,1
69,271,1082934360,1
272,273,1082934413,1
69,271,1082934444,1
48,256,1082934452,1
69,271,1082934528,1
274,48,1082934768,1
69,271,1082934806,1
274,48,1082935062,1
144,260,1082935205,1
103,265,1082935229,1
212,48,1082935316,1
263,222,1082935417,1
198,256,1082935428,1
103,270,1082935531,1
176,256,1082935726,1
212,48,1082935773,1
263,239,1082935823,1
212,48,1082936137,1
135,105,1082936337,1
263,239,1082936547,1
103,228,1082936555,1
212,48,1082936698,1
103,228,1082936749,1
204,48,1082936790,1
101,271,1082937003,1
101,34,1082937238,1
275,20,1082937309,1
103,228,1082937338,1
276,8,1082937338,1
20,275,1082937376,1
20,275,1082937385,1
101,34,1082937392,1
263,277,1082937561,1
263,277,1082937644,1
140,6,1082937936,1
9,135,1082938007,1
140,278,1082938040,1
9,135,1082938457,1
34,101,1082938579,1
127,260,1082938701,1
9,135,1082938750,1
101,68,1082938875,1
260,127,1082938953,1
103,52,1082939057,1
199,279,1082939133,1
199,260,1082939302,1
260,199,1082939564,1
260,127,1082939584,1
41,101,1082939894,1
63,127,1082939979,1
19,52,1082940064,1
41,280,1082940102,1
271,101,1082940214,1
68,101,1082940225,1
176,101,1082940250,1
260,127,1082940360,1
281,254,1082940422,1
41,280,1082940798,1
41,280,1082940847,1
277,68,1082940981,1
282,34,1082940981,1
176,283,1082941036,1
176,283,1082941042,1
41,280,1082941074,1
176,283,1082941112,1
176,283,1082941127,1
41,280,1082941342,1
176,248,1082941561,1
176,284,1082941660,1
176,166,1082941744,1
220,271,1082941797,1
41,270,1082941849,1
12,101,1082941880,1
220,67,1082941903,1
9,135,1082941909,1
12,101,1082941986,1
67,256,1082942126,1
12,101,1082942179,1
36,285,1082942255,1
12,101,1082942453,1
220,67,1082942562,1
286,221,1082942592,1
36,285,1082943325,1
36,285,1082943364,1
101,32,1082943641,1
189,132,1082944840,1
220,221,1082945023,1
220,221,1082945368,1
221,3,1082947230,1
181,180,1082947377,1
181,177,1082947388,1
181,177,1082947401,1
181,260,1082947805,1
260,287,1082948499,1
236,239,1082952036,1
260,181,1082958008,1
51,288,1082965307,1
215,51,1082967212,1
1,255,1082970208,1
79,166,1082970311,1
79,256,1082970437,1
79,260,1082970517,1
204,68,1082971069,1
289,135,1082971085,1
204,79,1082971112,1
204,276,1082971177,1
204,221,1082971189,1
204,271,1082971197,1
3,221,1082971322,1
58,199,1082971591,1
44,290,1082972597,1
27,221,1082974222,1
291,292,1082974882,1
69,293,1082974902,1
69,104,1082974946,1
9,260,1082975768,1
114,124,1082975985,1
199,58,1082977284,1
63,290,1082977800,1
32,291,1082978457,1
36,236,1082978625,1
36,291,1082978735,1
51,294,1082979011,1
36,236,1082980964,1
105,135,1082981660,1
211,228,1082983353,1
291,32,1082983690,1
211,260,1082983796,1
204,68,1082984182,1
204,276,1082984287,1
204,79,1082984308,1
295,296,1082984414,1
204,48,1082984689,1
211,288,1082984792,1
211,284,1082984842,1
204,288,1082984868,1
204,284,1082984996,1
294,51,1082985320,1
263,277,1082985463,1
6,221,1082985514,1
44,129,1082986202,1
297,191,1082986544,1
70,124,1082986752,1
32,291,1082988091,1
51,294,1082989217,1
53,291,1082989444,1
204,298,1082989764,1
294,51,1082989876,1
9,32,1082990622,1
9,177,1082990675,1
220,221,1082991108,1
289,220,1082991548,1
211,265,1082991766,1
221,3,1082992817,1
221,6,1082993004,1
221,211,1082993531,1
27,221,1082993748,1
277,34,1082993855,1
263,277,1082994176,1
277,299,1082994542,1
277,299,1082994637,1
300,52,1082994732,1
212,67,1082995607,1
277,50,1082996088,1
204,221,1082996901,1
204,181,1082996986,1
211,221,1082997251,1
140,124,1082997436,1
6,221,1082997493,1
184,32,1082997612,1
193,233,1082997613,1
32,184,1082997641,1
32,184,1082997763,1
32,184,1082997864,1
301,63,1082997917,1
32,184,1082998005,1
193,149,1082998132,1
289,8,1082998264,1
9,299,1082998544,1
140,124,1082998575,1
6,88,1082998658,1
302,138,1082998745,1
204,68,1082998856,1
288,51,1082999811,1
288,211,1082999865,1
228,211,1083000104,1
260,51,1083000116,1
260,199,1083000139,1
260,79,1083000163,1
260,211,1083000203,1
260,181,1083000303,1
63,301,1083000393,1
303,294,1083000878,1
204,68,1083001036,1
155,3,1083001676,1
205,304,1083001695,1
155,8,1083002187,1
277,252,1083002731,1
204,68,1083002776,1
212,211,1083002838,1
204,68,1083003136,1
204,68,1083003416,1
204,68,1083003563,1
288,50,1083003646,1
204,68,1083003702,1
101,32,1083003779,1
204,68,1083004061,1
143,67,1083004425,1
212,228,1083004871,1
212,228,1083005027,1
228,121,1083005409,1
67,164,1083005558,1
67,132,1083005646,1
228,61,1083005776,1
228,304,1083005952,1
305,306,1083006013,1
239,236,1083006132,1
114,124,1083006247,1
51,294,1083006588,1
67,172,1083006726,1
51,288,1083006795,1
277,172,1083006928,1
288,51,1083006995,1
209,299,1083007052,1
67,175,1083007458,1
3,221,1083007689,1
3,155,1083008142,1
307,6,1083008179,1
307,6,1083008256,1
307,51,1083008403,1
6,299,1083008455,1
307,6,1083008496,1
307,6,1083008634,1
277,51,1083008645,1
307,6,1083008832,1
277,79,1083008856,1
277,51,1083008890,1
281,308,1083009113,1
307,6,1083009150,1
277,51,1083009205,1
193,302,1083009302,1
307,6,1083009396,1
302,193,1083009445,1
307,67,1083009668,1
281,302,1083009670,1
193,302,1083009784,1
307,6,1083009802,1
60,308,1083009884,1
60,308,1083009890,1
60,308,1083009893,1
60,308,1083009896,1
60,308,1083009899,1
309,175,1083009928,1
310,72,1083010158,1
143,67,1083010164,1
308,60,1083010222,1
212,209,1083010229,1
302,193,1083010289,1
307,67,1083010392,1
189,302,1083010506,1
193,302,1083010530,1
212,34,1083010602,1
277,184,1083010625,1
281,302,1083010679,1
302,193,1083010718,1
189,302,1083010769,1
193,302,1083010878,1
212,34,1083011134,1
277,184,1083011297,1
277,184,1083011480,1
302,193,1083011632,1
277,184,1083011772,1
9,177,1083011924,1
277,184,1083012020,1
9,299,1083012090,1
277,184,1083012283,1
121,228,1083012394,1
193,302,1083012547,1
308,60,1083012616,1
36,211,1083012730,1
302,193,1083012732,1
303,212,1083012943,1
36,155,1083012991,1
193,302,1083013003,1
193,311,1083013081,1
36,34,1083013221,1
194,296,1083013231,1
211,128,1083013396,1
36,211,1083013412,1
296,63,1083013708,1
302,193,1083013909,1
194,312,1083013971,1
281,302,1083014024,1
193,302,1083014117,1
9,8,1083014181,1
128,51,1083014187,1
194,132,1083014281,1
294,51,1083014337,1
302,193,1083014347,1
128,51,1083014455,1
294,51,1083014456,1
299,209,1083014525,1
9,8,1083014554,1
299,6,1083014559,1
248,283,1083014591,1
128,236,1083014694,1
263,308,1083014786,1
281,302,1083014792,1
9,299,1083014869,1
36,299,1083014887,1
19,302,1083014889,1
128,51,1083014951,1
9,8,1083015031,1
128,51,1083015073,1
294,51,1083015162,1
67,32,1083015286,1
103,299,1083015321,1
36,299,1083015325,1
9,299,1083015374,1
313,228,1083015514,1
263,308,1083015570,1
9,8,1083015649,1
314,308,1083015708,1
277,191,1083015742,1
212,51,1083015803,1
306,305,1083015875,1
9,299,1083015959,1
277,191,1083015964,1
9,8,1083015988,1
9,299,1083016137,1
212,51,1083016177,1
263,311,1083016184,1
103,299,1083016246,1
277,191,1083016314,1
103,299,1083016466,1
277,191,1083016486,1
9,299,1083016490,1
193,280,1083016622,1
212,51,1083016649,1
314,254,1083016750,1
281,302,1083016858,1
303,212,1083016998,1
303,298,1083017031,1
263,315,1083017039,1
212,51,1083017055,1
263,316,1083017059,1
260,51,1083017107,1
51,59,1083017132,1
263,315,1083017176,1
260,79,1083017185,1
103,299,1083017187,1
128,211,1083017189,1
314,308,1083017242,1
314,51,1083017263,1
314,34,1083017274,1
103,299,1083017357,1
286,221,1083017399,1
308,315,1083017456,1
9,315,1083017463,1
9,316,1083017478,1
317,315,1083017518,1
318,124,1083017558,1
63,296,1083017623,1
128,51,1083017640,1
9,316,1083017674,1
286,34,1083017738,1
9,299,1083017744,1
314,51,1083017797,1
212,51,1083017822,1
317,315,1083017838,1
63,301,1083017870,1
128,236,1083017892,1
260,51,1083017918,1
9,316,1083017922,1
314,48,1083017922,1
314,34,1083017984,1
318,34,1083017985,1
286,34,1083018035,1
294,51,1083018042,1
204,51,1083018051,1
140,124,1083018065,1
204,68,1083018140,1
204,298,1083018163,1
318,34,1083018181,1
314,48,1083018231,1
314,34,1083018259,1
50,288,1083018334,1
314,34,1083018420,1
286,34,1083018651,1
176,311,1083018745,1
9,8,1083018761,1
176,306,1083018814,1
176,299,1083018843,1
176,319,1083018870,1
176,300,1083018910,1
144,193,1083018961,1
282,67,1083018963,1
176,315,1083018969,1
176,316,1083018974,1
9,8,1083019020,1
288,50,1083019146,1
228,121,1083019148,1
318,34,1083019158,1
318,124,1083019165,1
282,34,1083019190,1
212,6,1083019230,1
297,34,1083019257,1
124,318,1083019279,1
289,212,1083019360,1
297,88,1083019397,1
140,124,1083019418,1
254,308,1083019451,1
9,8,1083019460,1
83,313,1083019510,1
103,318,1083019532,1
140,124,1083019580,1
9,8,1083019610,1
34,318,1083019709,1
297,34,1083019714,1
144,288,1083019738,1
214,154,1083019757,1
212,6,1083019766,1
212,6,1083019951,1
36,299,1083019976,1
144,88,1083020079,1
308,254,1083020085,1
101,184,1083020100,1
9,8,1083020116,1
212,6,1083020124,1
254,308,1083020158,1
211,288,1083020194,1
94,320,1083020199,1
282,214,1083020199,1
211,260,1083020212,1
318,124,1083020224,1
36,211,1083020234,1
212,211,1083020234,1
288,211,1083020250,1
318,34,1083020280,1
211,228,1083020296,1
211,288,1083020422,1
194,88,1083020453,1
212,211,1083020566,1
144,290,1083020676,1
27,194,1083020676,1
194,88,1083020694,1
212,34,1083020750,1
9,32,1083020791,1
9,8,1083020830,1
176,233,1083020834,1
124,318,1083020918,1
176,32,1083020936,1
44,99,1083020958,1
144,48,1083020972,1
144,51,1083021206,1
318,34,1083021287,1
9,8,1083021315,1
318,34,1083021342,1
318,124,1083021356,1
176,32,1083021385,1
212,34,1083021410,1
228,315,1083021434,1
44,99,1083021534,1
32,184,1083021604,1
9,316,1083021626,1
321,144,1083021661,1
144,99,1083021696,1
44,99,1083021729,1
67,32,1083021897,1
9,8,1083021950,1
184,101,1083021969,1
41,184,1083021975,1
67,32,1083022032,1
67,32,1083022075,1
193,315,1083022080,1
144,193,1083022153,1
9,8,1083022183,1
9,299,1083022208,1
9,260,1083022217,1
9,132,1083022286,1
144,99,1083022368,1
144,322,1083022480,1
44,99,1083022671,1
144,193,1083022725,1
281,323,1083022726,1
99,144,1083022755,1
144,193,1083022798,1
144,99,1083022886,1
95,52,1083022917,1
52,95,1083022968,1
103,324,1083023143,1
95,52,1083023178,1
103,324,1083023314,1
63,155,1083023334,1
176,324,1083023352,1
297,325,1083023373,1
297,325,1083023398,1
144,99,1083023404,1
44,299,1083023486,1
209,299,1083023518,1
297,325,1083023542,1
297,34,1083023573,1
60,308,1083023573,1
103,324,1083023594,1
144,99,1083023632,1
51,324,1083023697,1
155,63,1083023724,1
297,325,1083023736,1
324,51,1083023745,1
78,326,1083023761,1
51,324,1083023779,1
324,51,1083023809,1
63,155,1083023810,1
51,324,1083023850,1
324,51,1083023878,1
297,325,1083023908,1
281,144,1083023920,1
51,324,1083023968,1
144,193,1083023973,1
67,63,1083024019,1
212,209,1083024071,1
324,51,1083024085,1
144,99,1083024117,1
193,144,1083024126,1
51,324,1083024173,1
297,325,1083024195,1
144,193,1083024223,1
34,324,1083024227,1
323,34,1083024249,1
144,99,1083024262,1
63,67,1083024318,1
144,193,1083024388,1
297,325,1083024390,1
307,325,1083024494,1
144,99,1083024500,1
212,51,1083024501,1
297,325,1083024538,1
324,51,1083024614,1
27,194,1083024644,1
297,325,1083024691,1
324,34,1083024697,1
144,48,1083024710,1
144,48,1083024729,1
34,324,1083024735,1
319,34,1083024768,1
48,144,1083024781,1
319,325,1083024793,1
34,88,1083024807,1
212,51,1083024816,1
144,99,1083024886,1
297,325,1083024902,1
52,95,1083024910,1
319,325,1083024941,1
144,48,1083024952,1
319,34,1083024979,1
204,327,1083025033,1
297,325,1083025066,1
204,68,1083025138,1
204,51,1083025147,1
51,324,1083025156,1
325,319,1083025207,1
324,51,1083025315,1
297,325,1083025423,1
52,328,1083025475,1
281,144,1083025492,1
103,324,1083025520,1
51,324,1083025535,1
324,329,1083025536,1
297,325,1083025554,1
212,51,1083025565,1
329,324,1083025573,1
62,78,1083025588,1
297,325,1083025672,1
72,291,1083025726,1
324,51,1083025791,1
212,51,1083025797,1
324,329,1083025800,1
9,294,1083025918,1
329,324,1083025923,1
103,324,1083025951,1
9,97,1083025961,1
204,68,1083025966,1
9,318,1083025993,1
128,329,1083026056,1
9,78,1083026074,1
38,52,1083026105,1
9,52,1083026160,1
308,60,1083026163,1
9,330,1083026272,1
51,52,1083026286,1
9,86,1083026311,1
51,331,1083026418,1
38,288,1083026428,1
38,288,1083026431,1
332,333,1083026443,1
324,329,1083026463,1
51,324,1083026496,1
9,61,1083026511,1
9,262,1083026549,1
38,288,1083026626,1
12,168,1083026627,1
324,51,1083026650,1
9,288,1083026752,1
51,324,1083026839,1
9,288,1083026926,1
12,288,1083026964,1
62,260,1083026988,1
128,324,1083027026,1
12,288,1083027042,1
281,323,1083027056,1
324,51,1083027057,1
9,288,1083027130,1
313,78,1083027160,1
281,323,1083027168,1
38,288,1083027183,1
12,288,1083027195,1
9,288,1083027200,1
9,316,1083027223,1
51,324,1083027270,1
324,51,1083027286,1
303,316,1083027328,1
12,288,1083027333,1
38,288,1083027370,1
9,316,1083027392,1
51,324,1083027409,1
103,324,1083027414,1
38,288,1083027474,1
12,288,1083027475,1
67,90,1083027498,1
324,51,1083027513,1
303,316,1083027514,1
9,288,1083027531,1
38,288,1083027542,1
316,303,1083027548,1
12,288,1083027555,1
334,128,1083027567,1
303,316,1083027598,1
281,323,1083027643,1
38,288,1083027645,1
335,34,1083027672,1
103,324,1083027673,1
51,324,1083027680,1
9,316,1083027680,1
38,288,1083027707,1
12,288,1083027724,1
38,288,1083027743,1
323,281,1083027762,1
12,288,1083027764,1
9,288,1083027766,1
38,288,1083027770,1
12,288,1083027795,1
103,324,1083027797,1
38,288,1083027806,1
324,51,1083027811,1
323,281,1083027844,1
38,288,1083027845,1
323,281,1083027871,1
51,324,1083027874,1
12,288,1083027876,1
9,97,1083027892,1
9,288,1083027929,1
324,51,1083027944,1
323,281,1083027950,1
12,288,1083027978,1
12,288,1083028072,1
9,282,1083028112,1
12,288,1083028140,1
324,329,1083028176,1
281,323,1083028182,1
333,319,1083028187,1
9,288,1083028242,1
323,281,1083028286,1
332,281,1083028304,1
9,316,1083028330,1
329,324,1083028344,1
9,288,1083028345,1
323,281,1083028345,1
9,288,1083028381,1
323,281,1083028391,1
332,281,1083028418,1
281,323,1083028521,1
336,315,1083028528,1
9,288,1083028584,1
323,281,1083028586,1
323,281,1083028617,1
128,324,1083028626,1
9,288,1083028642,1
332,281,1083028650,1
9,288,1083028665,1
9,288,1083028671,1
9,288,1083028677,1
281,323,1083028726,1
9,288,1083028740,1
335,34,1083028818,1
336,333,1083028834,1
335,34,1083028842,1
323,281,1083028852,1
128,324,1083028861,1
308,333,1083028862,1
332,281,1083028891,1
333,308,1083028896,1
9,288,1083028974,1
332,281,1083028976,1
332,281,1083028994,1
332,281,1083029017,1
323,281,1083029091,1
335,34,1083029092,1
323,281,1083029131,1
281,323,1083029157,1
9,288,1083029157,1
36,189,1083029158,1
333,329,1083029235,1
323,281,1083029287,1
323,281,1083029303,1
323,333,1083029405,1
335,34,1083029413,1
34,101,1083029423,1
41,97,1083029449,1
36,75,1083029451,1
103,324,1083029462,1
329,333,1083029462,1
332,281,1083029481,1
128,221,1083029523,1
103,316,1083029523,1
323,281,1083029527,1
36,211,1083029562,1
41,308,1083029572,1
260,211,1083029573,1
128,324,1083029633,1
335,34,1083029637,1
337,281,1083029766,1
103,324,1083029785,1
34,313,1083029791,1
41,308,1083029798,1
337,260,1083029815,1
337,281,1083029838,1
281,254,1083029962,1
34,313,1083029990,1
337,281,1083029999,1
335,34,1083030004,1
41,308,1083030068,1
254,281,1083030114,1
62,260,1083030212,1
335,34,1083030487,1
220,221,1083030612,1
308,311,1083030752,1
176,311,1083030754,1
103,324,1083030850,1
335,34,1083030888,1
128,329,1083030934,1
324,51,1083031051,1
41,308,1083031072,1
41,308,1083031099,1
41,308,1083031195,1
103,324,1083031230,1
9,308,1083031236,1
338,260,1083031338,1
260,338,1083031338,1
103,324,1083031351,1
260,338,1083031358,1
254,311,1083031383,1
335,34,1083031396,1
311,308,1083031420,1
263,311,1083031447,1
311,254,1083031467,1
254,311,1083031536,1
263,311,1083031538,1
9,308,1083031589,1
308,311,1083031628,1
335,34,1083031713,1
191,315,1083031739,1
103,311,1083031783,1
335,191,1083031783,1
335,34,1083031803,1
311,50,1083031818,1
311,254,1083031831,1
311,308,1083031859,1
34,311,1083031871,1
308,311,1083031907,1
254,311,1083031911,1
9,308,1083031944,1
335,191,1083031948,1
9,311,1083031966,1
103,311,1083032055,1
103,324,1083032128,1
9,308,1083032135,1
9,308,1083032151,1
9,311,1083032159,1
103,311,1083032167,1
9,311,1083032252,1
254,8,1083032359,1
9,308,1083032453,1
204,339,1083032544,1
103,311,1083032555,1
324,329,1083032703,1
329,324,1083032730,1
9,282,1083032852,1
324,329,1083032862,1
313,34,1083032896,1
313,34,1083033034,1
329,324,1083033112,1
324,329,1083033335,1
34,313,1083033339,1
34,313,1083033477,1
329,324,1083033496,1
53,34,1083033792,1
50,311,1083033798,1
53,340,1083033811,1
53,308,1083034521,1
53,305,1083034615,1
53,341,1083034659,1
313,34,1083034712,1
48,311,1083035091,1
338,319,1083035555,1
34,313,1083035638,1
319,34,1083049776,1
319,333,1083049864,1
319,338,1083049889,1
342,260,1083052466,1
67,32,1083054489,1
51,324,1083055241,1
319,333,1083058212,1
319,325,1083058371,1
317,311,1083059092,1
97,338,1083059671,1
97,191,1083059685,1
34,343,1083060497,1
34,299,1083060726,1
299,34,1083060770,1
34,299,1083061102,1
120,222,1083061178,1
344,209,1083061402,1
32,8,1083061423,1
41,120,1083061718,1
47,78,1083061895,1
345,56,1083062314,1
345,318,1083062424,1
299,34,1083062627,1
34,299,1083062683,1
313,34,1083063376,1
220,32,1083064240,1
63,32,1083064660,1
294,51,1083065656,1
44,299,1083067477,1
44,34,1083067510,1
332,308,1083068660,1
88,144,1083068871,1
277,6,1083069210,1
44,34,1083069399,1
53,308,1083069463,1
53,346,1083069730,1
319,333,1083070714,1
297,88,1083070724,1
314,333,1083071043,1
235,347,1083071178,1
314,228,1083071231,1
338,348,1083071404,1
314,95,1083071409,1
319,338,1083071468,1
319,338,1083071568,1
314,48,1083071621,1
349,8,1083071684,1
319,338,1083071939,1
349,319,1083072096,1
317,308,1083072212,1
317,308,1083072311,1
9,233,1083072501,1
317,308,1083072547,1
44,308,1083072562,1
317,308,1083072630,1
317,308,1083072708,1
317,308,1083072724,1
317,308,1083072752,1
317,308,1083072788,1
317,308,1083072806,1
263,308,1083072858,1
317,308,1083072895,1
317,308,1083072925,1
97,338,1083073110,1
317,308,1083073154,1
